set,path,label,x_relative_min,y_relative_min,x_relative_max,y_relative_min,x_relative_max,y_relative_max,x_relative_min,y_relative_max
TRAIN,ID_U1KGN1UD.jpg,fruit_woodiness,235.0,67.5,463.0,67.5,463.0,370.0,235.0,370.0
TRAIN,ID_U1LJZPBL.jpg,fruit_brownspot,128.5,207.0,349.5,207.0,349.5,333.0,128.5,333.0
TRAIN,ID_U1TVGPHG.jpg,fruit_woodiness,24.5,136.5,390.5,136.5,390.5,387.0,24.5,387.0
TRAIN,ID_U3CN23XX.jpg,fruit_healthy,118.0,138.5,401.5,138.5,401.5,355.5,118.0,355.5
TRAIN,ID_U3KG877T.jpg,fruit_brownspot,0.0,199.0,200.5,199.0,200.5,414.5,0.0,414.5
TRAIN,ID_U4DPJ37H.jpg,fruit_woodiness,148.5,16.0,398.0,16.0,398.0,362.5,148.5,362.5
TRAIN,ID_U4H18OYB.jpg,fruit_brownspot,109.0,165.0,325.0,165.0,325.0,352.5,109.0,352.5
TRAIN,ID_U4QJBX7Y.jpg,fruit_woodiness,160.5,0.0,409.5,0.0,409.5,325.0,160.5,325.0
TRAIN,ID_U58HRYW3.jpg,fruit_healthy,371.5,372.5,456.5,372.5,456.5,449.0,371.5,449.0
TRAIN,ID_U58HRYW3.jpg,fruit_healthy,433.0,196.5,512.0,196.5,512.0,284.0,433.0,284.0
TRAIN,ID_U58HRYW3.jpg,fruit_healthy,448.0,392.0,512.0,392.0,512.0,490.0,448.0,490.0
TRAIN,ID_U58HRYW3.jpg,fruit_healthy,102.0,143.5,348.5,143.5,348.5,345.5,102.0,345.5
TRAIN,ID_U59SHWUR.jpg,fruit_brownspot,0.0,77.0,347.5,77.0,347.5,299.0,0.0,299.0
TRAIN,ID_U59SHWUR.jpg,fruit_brownspot,354.5,156.0,512.0,156.0,512.0,338.5,354.5,338.5
TRAIN,ID_U5JWCEN8.jpg,fruit_brownspot,108.0,166.5,462.5,166.5,462.5,386.5,108.0,386.5
TRAIN,ID_U5WW487S.jpg,fruit_brownspot,119.5,79.0,304.5,79.0,304.5,256.0,119.5,256.0
TRAIN,ID_U8Z135KB.jpg,fruit_woodiness,252.0,161.0,408.5,161.0,408.5,366.0,252.0,366.0
TRAIN,ID_U9FV77F6.jpg,fruit_healthy,132.5,215.0,337.0,215.0,337.0,391.0,132.5,391.0
TRAIN,ID_U9FV77F6.jpg,fruit_healthy,416.5,343.5,512.0,343.5,512.0,512.0,416.5,512.0
TRAIN,ID_UADVN5MS.jpg,fruit_woodiness,220.5,205.0,343.0,205.0,343.0,333.5,220.5,333.5
TRAIN,ID_UAI0AKRS.jpg,fruit_brownspot,229.5,144.0,450.5,144.0,450.5,437.5,229.5,437.5
TRAIN,ID_UAPMDP5L.jpg,fruit_healthy,180.0,53.5,344.5,53.5,344.5,179.5,180.0,179.5
TRAIN,ID_UAPMDP5L.jpg,fruit_healthy,0.0,164.5,72.0,164.5,72.0,293.0,0.0,293.0
TRAIN,ID_UAPMDP5L.jpg,fruit_healthy,141.5,161.0,334.5,161.0,334.5,317.0,141.5,317.0
TRAIN,ID_UB6ALXS3.jpg,fruit_healthy,111.0,194.0,359.0,194.0,359.0,397.5,111.0,397.5
TRAIN,ID_UBG8HN66.jpg,fruit_healthy,68.5,130.0,415.0,130.0,415.0,419.0,68.5,419.0
TRAIN,ID_UCL2KWT4.jpg,fruit_woodiness,81.5,113.5,310.5,113.5,310.5,399.5,81.5,399.5
TRAIN,ID_UCL2KWT4.jpg,fruit_woodiness,343.5,369.0,429.5,369.0,429.5,492.0,343.5,492.0
TRAIN,ID_UCTJE2O2.jpg,fruit_healthy,102.5,316.5,236.0,316.5,236.0,432.0,102.5,432.0
TRAIN,ID_UCTJE2O2.jpg,fruit_healthy,93.0,150.5,380.0,150.5,380.0,376.5,93.0,376.5
TRAIN,ID_UCUSAE92.jpg,fruit_woodiness,36.5,248.0,293.0,248.0,293.0,463.5,36.5,463.5
TRAIN,ID_UEJCEURL.jpg,fruit_brownspot,52.0,92.0,384.5,92.0,384.5,416.5,52.0,416.5
TRAIN,ID_UF2F7MSV.jpg,fruit_healthy,99.5,184.5,374.0,184.5,374.0,416.5,99.5,416.5
TRAIN,ID_UF4JW2OR.jpg,fruit_healthy,123.5,178.5,391.0,178.5,391.0,390.5,123.5,390.5
TRAIN,ID_UF4JW2OR.jpg,fruit_healthy,409.0,0.0,512.0,0.0,512.0,186.5,409.0,186.5
TRAIN,ID_UFLBVICF.jpg,fruit_woodiness,217.0,74.5,417.0,74.5,417.0,333.0,217.0,333.0
TRAIN,ID_UFS93FHA.jpg,fruit_brownspot,148.0,241.5,437.0,241.5,437.0,471.5,148.0,471.5
TRAIN,ID_UG1HVPOY.jpg,fruit_healthy,101.0,137.0,396.0,137.0,396.0,362.0,101.0,362.0
TRAIN,ID_UG9POBCO.jpg,fruit_healthy,96.0,19.5,251.0,19.5,251.0,143.5,96.0,143.5
TRAIN,ID_UG9POBCO.jpg,fruit_healthy,324.0,306.0,422.0,306.0,422.0,406.5,324.0,406.5
TRAIN,ID_UG9POBCO.jpg,fruit_healthy,407.5,362.5,507.0,362.5,507.0,447.5,407.5,447.5
TRAIN,ID_UG9POBCO.jpg,fruit_healthy,136.0,250.0,345.5,250.0,345.5,424.5,136.0,424.5
TRAIN,ID_UGC23CAD.jpg,fruit_healthy,175.0,209.0,301.0,209.0,301.0,328.5,175.0,328.5
TRAIN,ID_UGYNZYUD.jpg,fruit_woodiness,139.5,114.5,367.5,114.5,367.5,407.0,139.5,407.0
TRAIN,ID_UGYNZYUD.jpg,fruit_woodiness,303.5,112.5,436.0,112.5,436.0,328.0,303.5,328.0
TRAIN,ID_UH2FJ9G8.jpg,fruit_woodiness,179.0,243.0,373.5,243.0,373.5,494.0,179.0,494.0
TRAIN,ID_UHBCN0CW.jpg,fruit_brownspot,54.5,141.5,381.5,141.5,381.5,420.0,54.5,420.0
TRAIN,ID_UHEHI57A.jpg,fruit_healthy,418.5,446.5,512.0,446.5,512.0,512.0,418.5,512.0
TRAIN,ID_UHEHI57A.jpg,fruit_healthy,446.5,19.5,512.0,19.5,512.0,184.5,446.5,184.5
TRAIN,ID_UHEHI57A.jpg,fruit_healthy,136.0,152.0,337.5,152.0,337.5,325.0,136.0,325.0
TRAIN,ID_UJ5GXRRJ.jpg,fruit_healthy,129.0,158.0,397.0,158.0,397.0,402.0,129.0,402.0
TRAIN,ID_UJCI2NYN.jpg,fruit_woodiness,70.0,189.5,256.0,189.5,256.0,392.0,70.0,392.0
TRAIN,ID_UJMDDIJG.jpg,fruit_brownspot,203.0,14.0,405.5,14.0,405.5,284.0,203.0,284.0
TRAIN,ID_UJMDDIJG.jpg,fruit_brownspot,54.0,273.5,185.5,273.5,185.5,440.0,54.0,440.0
TRAIN,ID_UJSUXGMI.jpg,fruit_brownspot,2.5,168.0,309.5,168.0,309.5,402.5,2.5,402.5
TRAIN,ID_UKP30XUZ.jpg,fruit_woodiness,209.5,92.5,404.0,92.5,404.0,357.5,209.5,357.5
TRAIN,ID_ULH2D0RP.jpg,fruit_brownspot,114.5,47.5,405.5,47.5,405.5,252.5,114.5,252.5
TRAIN,ID_ULHWI8FH.jpg,fruit_brownspot,172.0,206.5,432.0,206.5,432.0,430.5,172.0,430.5
TRAIN,ID_ULI01K8Y.jpg,fruit_brownspot,0.0,44.0,306.5,44.0,306.5,301.5,0.0,301.5
TRAIN,ID_ULV7DX29.jpg,fruit_brownspot,60.0,90.5,369.5,90.5,369.5,336.0,60.0,336.0
TRAIN,ID_ULX91CBT.jpg,fruit_brownspot,55.5,50.0,369.5,50.0,369.5,512.0,55.5,512.0
TRAIN,ID_UM7IXS6G.jpg,fruit_healthy,55.5,132.0,408.5,132.0,408.5,440.5,55.5,440.5
TRAIN,ID_UMANKCNK.jpg,fruit_woodiness,45.5,253.5,286.5,253.5,286.5,398.5,45.5,398.5
TRAIN,ID_UN02TT43.jpg,fruit_woodiness,132.0,166.0,377.0,166.0,377.0,352.0,132.0,352.0
TRAIN,ID_UN16YMNB.jpg,fruit_healthy,112.0,148.0,359.5,148.0,359.5,354.0,112.0,354.0
TRAIN,ID_UN3ARG1Y.jpg,fruit_woodiness,188.5,212.5,367.5,212.5,367.5,448.0,188.5,448.0
TRAIN,ID_UNBUU03L.jpg,fruit_brownspot,28.5,153.5,327.5,153.5,327.5,395.5,28.5,395.5
TRAIN,ID_UO5OZC7Y.jpg,fruit_healthy,28.0,134.5,392.0,134.5,392.0,406.5,28.0,406.5
TRAIN,ID_UOQ0QD4D.jpg,fruit_woodiness,0.0,248.0,266.5,248.0,266.5,497.5,0.0,497.5
TRAIN,ID_UOV5BXO7.jpg,fruit_healthy,141.0,151.5,352.0,151.5,352.0,308.0,141.0,308.0
TRAIN,ID_UOV5BXO7.jpg,fruit_healthy,16.0,1.5,264.5,1.5,264.5,138.0,16.0,138.0
TRAIN,ID_UP1SD442.jpg,fruit_woodiness,234.0,61.0,512.0,61.0,512.0,482.5,234.0,482.5
TRAIN,ID_UPGS0KMY.jpg,fruit_healthy,283.0,240.0,453.5,240.0,453.5,391.0,283.0,391.0
TRAIN,ID_UPGS0KMY.jpg,fruit_healthy,72.5,138.0,371.0,138.0,371.0,384.5,72.5,384.5
TRAIN,ID_UPHMHYUV.jpg,fruit_brownspot,32.0,43.5,332.0,43.5,332.0,318.0,32.0,318.0
TRAIN,ID_UPQX4KAF.jpg,fruit_woodiness,46.0,178.5,297.0,178.5,297.0,351.0,46.0,351.0
TRAIN,ID_UPWACKZI.jpg,fruit_healthy,129.5,136.0,380.0,136.0,380.0,347.0,129.5,347.0
TRAIN,ID_UQ8W9NEP.jpg,fruit_healthy,183.5,219.5,357.0,219.5,357.0,366.5,183.5,366.5
TRAIN,ID_UQ8W9NEP.jpg,fruit_healthy,0.0,223.0,82.5,223.0,82.5,318.0,0.0,318.0
TRAIN,ID_UQKEQWCG.jpg,fruit_brownspot,101.5,177.5,330.5,177.5,330.5,330.5,101.5,330.5
TRAIN,ID_URGLD4ZF.jpg,fruit_healthy,111.5,124.0,419.5,124.0,419.5,362.5,111.5,362.5
TRAIN,ID_URY1H0TA.jpg,fruit_woodiness,25.5,259.5,250.5,259.5,250.5,412.0,25.5,412.0
TRAIN,ID_URY1H0TA.jpg,fruit_woodiness,0.0,106.0,119.5,106.0,119.5,258.5,0.0,258.5
TRAIN,ID_US9NBRTV.jpg,fruit_healthy,47.5,128.5,368.5,128.5,368.5,390.5,47.5,390.5
TRAIN,ID_US9NBRTV.jpg,fruit_healthy,23.0,94.5,109.5,94.5,109.5,165.0,23.0,165.0
TRAIN,ID_USBCNMW8.jpg,fruit_woodiness,0.0,0.0,145.5,0.0,145.5,103.0,0.0,103.0
TRAIN,ID_USBCNMW8.jpg,fruit_woodiness,110.0,177.5,297.0,177.5,297.0,308.0,110.0,308.0
TRAIN,ID_UT29MYYQ.jpg,fruit_woodiness,208.5,162.0,439.0,162.0,439.0,446.0,208.5,446.0
TRAIN,ID_UT2VJVG8.jpg,fruit_healthy,301.0,205.0,382.0,205.0,382.0,336.5,301.0,336.5
TRAIN,ID_UT2VJVG8.jpg,fruit_healthy,155.0,190.5,344.5,190.5,344.5,353.0,155.0,353.0
TRAIN,ID_UTBXDBKF.jpg,fruit_healthy,287.5,320.0,494.0,320.0,494.0,485.5,287.5,485.5
TRAIN,ID_UTBXDBKF.jpg,fruit_healthy,452.5,390.5,512.0,390.5,512.0,496.5,452.5,496.5
TRAIN,ID_UTBXDBKF.jpg,fruit_healthy,72.5,154.0,386.0,154.0,386.0,410.0,72.5,410.0
TRAIN,ID_UUJIE0VO.jpg,fruit_brownspot,109.5,78.5,474.5,78.5,474.5,377.5,109.5,377.5
TRAIN,ID_UUVKXOJC.jpg,fruit_healthy,142.0,151.5,378.5,151.5,378.5,348.5,142.0,348.5
TRAIN,ID_UV8O4X5J.jpg,fruit_healthy,41.5,133.5,357.0,133.5,357.0,388.0,41.5,388.0
TRAIN,ID_UV8O4X5J.jpg,fruit_healthy,333.0,334.5,458.0,334.5,458.0,439.5,333.0,439.5
TRAIN,ID_UVDMSYKR.jpg,fruit_woodiness,190.0,381.5,301.0,381.5,301.0,512.0,190.0,512.0
TRAIN,ID_UVDMSYKR.jpg,fruit_woodiness,198.0,168.0,365.5,168.0,365.5,393.0,198.0,393.0
TRAIN,ID_UWBM3EVN.jpg,fruit_healthy,74.0,168.5,354.0,168.5,354.0,379.5,74.0,379.5
TRAIN,ID_UWT8B7UV.jpg,fruit_brownspot,0.0,115.0,305.5,115.0,305.5,336.5,0.0,336.5
TRAIN,ID_UXE8XOX4.jpg,fruit_woodiness,0.0,185.0,216.0,185.0,216.0,391.0,0.0,391.0
TRAIN,ID_UYNMZTHE.jpg,fruit_woodiness,194.0,149.5,346.5,149.5,346.5,374.5,194.0,374.5
TRAIN,ID_UZNRYRBS.jpg,fruit_woodiness,124.5,130.5,472.5,130.5,472.5,399.5,124.5,399.5
TRAIN,ID_UZTG1C8Q.jpg,fruit_brownspot,145.5,64.0,386.5,64.0,386.5,476.0,145.5,476.0
TRAIN,ID_UZW9EP5A.jpg,fruit_healthy,124.0,150.5,395.5,150.5,395.5,372.5,124.0,372.5
TRAIN,ID_V0FG8M6T.jpg,fruit_healthy,64.5,157.5,371.0,157.5,371.0,413.5,64.5,413.5
TRAIN,ID_V0FG8M6T.jpg,fruit_healthy,396.5,0.0,512.0,0.0,512.0,104.0,396.5,104.0
TRAIN,ID_V0FSBEU4.jpg,fruit_healthy,154.0,192.0,365.0,192.0,365.0,372.5,154.0,372.5
TRAIN,ID_V1BIJNXQ.jpg,fruit_woodiness,6.0,193.5,348.5,193.5,348.5,453.0,6.0,453.0
TRAIN,ID_V1THJGAR.jpg,fruit_brownspot,162.5,137.5,353.5,137.5,353.5,364.5,162.5,364.5
TRAIN,ID_V2K473XZ.jpg,fruit_woodiness,288.5,94.5,443.0,94.5,443.0,287.0,288.5,287.0
TRAIN,ID_V2K473XZ.jpg,fruit_woodiness,451.5,287.0,512.0,287.0,512.0,415.5,451.5,415.5
TRAIN,ID_V37DMAX1.jpg,fruit_woodiness,221.5,185.0,384.0,185.0,384.0,421.5,221.5,421.5
TRAIN,ID_V37DMAX1.jpg,fruit_woodiness,158.0,39.0,311.5,39.0,311.5,226.0,158.0,226.0
TRAIN,ID_V37DMAX1.jpg,fruit_woodiness,118.5,196.5,240.5,196.5,240.5,383.5,118.5,383.5
TRAIN,ID_V397ZLHA.jpg,fruit_brownspot,89.0,136.0,404.5,136.0,404.5,372.5,89.0,372.5
TRAIN,ID_V4CBWUKE.jpg,fruit_brownspot,52.0,80.0,361.5,80.0,361.5,308.0,52.0,308.0
TRAIN,ID_V4FQX8EQ.jpg,fruit_woodiness,206.5,159.0,384.0,159.0,384.0,405.0,206.5,405.0
TRAIN,ID_V5DUK3OI.jpg,fruit_healthy,132.5,141.0,422.5,141.0,422.5,372.5,132.5,372.5
TRAIN,ID_V5LB8Z19.jpg,fruit_healthy,50.0,206.0,356.5,206.0,356.5,463.5,50.0,463.5
TRAIN,ID_V5P01TFC.jpg,fruit_healthy,143.5,186.5,371.0,186.5,371.0,359.0,143.5,359.0
TRAIN,ID_V62T5V0J.jpg,fruit_healthy,371.5,133.5,507.5,133.5,507.5,247.5,371.5,247.5
TRAIN,ID_V62T5V0J.jpg,fruit_healthy,22.0,163.5,326.5,163.5,326.5,421.0,22.0,421.0
TRAIN,ID_V6LUH6N4.jpg,fruit_woodiness,176.0,62.0,442.0,62.0,442.0,390.0,176.0,390.0
TRAIN,ID_V74WJ327.jpg,fruit_woodiness,45.5,134.5,363.5,134.5,363.5,367.0,45.5,367.0
TRAIN,ID_V774P3VD.jpg,fruit_brownspot,31.0,192.0,296.0,192.0,296.0,415.5,31.0,415.5
TRAIN,ID_V7ATSGTB.jpg,fruit_woodiness,89.0,190.5,341.0,190.5,341.0,411.0,89.0,411.0
TRAIN,ID_V7CCAXBD.jpg,fruit_brownspot,121.5,141.5,377.5,141.5,377.5,354.5,121.5,354.5
TRAIN,ID_V7M815NI.jpg,fruit_healthy,143.5,131.0,379.5,131.0,379.5,336.0,143.5,336.0
TRAIN,ID_V82MU91J.jpg,fruit_healthy,60.5,132.5,363.5,132.5,363.5,375.5,60.5,375.5
TRAIN,ID_V82MU91J.jpg,fruit_healthy,0.0,237.5,37.5,237.5,37.5,347.0,0.0,347.0
TRAIN,ID_V8SSQ7RT.jpg,fruit_healthy,116.5,199.0,343.0,199.0,343.0,379.5,116.5,379.5
TRAIN,ID_V8SSQ7RT.jpg,fruit_healthy,368.5,325.0,485.0,325.0,485.0,427.0,368.5,427.0
TRAIN,ID_V8SSQ7RT.jpg,fruit_healthy,110.5,393.0,281.5,393.0,281.5,512.0,110.5,512.0
TRAIN,ID_V9DWG7IG.jpg,fruit_woodiness,238.0,130.5,419.0,130.5,419.0,380.5,238.0,380.5
TRAIN,ID_V9R6R83H.jpg,fruit_brownspot,140.0,197.5,373.5,197.5,373.5,400.0,140.0,400.0
TRAIN,ID_VAIF1D3I.jpg,fruit_woodiness,129.0,188.0,491.5,188.0,491.5,448.0,129.0,448.0
TRAIN,ID_VBJLFA0X.jpg,fruit_brownspot,37.5,121.5,310.5,121.5,310.5,332.0,37.5,332.0
TRAIN,ID_VBNK92DU.jpg,fruit_brownspot,163.5,165.0,512.0,165.0,512.0,367.5,163.5,367.5
TRAIN,ID_VC605H4L.jpg,fruit_brownspot,148.0,152.0,465.5,152.0,465.5,397.5,148.0,397.5
TRAIN,ID_VCKGLHAB.jpg,fruit_woodiness,141.5,181.0,365.5,181.0,365.5,350.0,141.5,350.0
TRAIN,ID_VCR408IM.jpg,fruit_woodiness,62.5,118.0,384.5,118.0,384.5,360.5,62.5,360.5
TRAIN,ID_VD42AZ36.jpg,fruit_brownspot,167.0,162.5,371.0,162.5,371.0,309.5,167.0,309.5
TRAIN,ID_VD42AZ36.jpg,fruit_brownspot,269.5,317.5,437.5,317.5,437.5,444.0,269.5,444.0
TRAIN,ID_VD80UF2K.jpg,fruit_woodiness,158.5,160.0,344.5,160.0,344.5,404.5,158.5,404.5
TRAIN,ID_VDA1AXHB.jpg,fruit_brownspot,126.0,146.0,377.0,146.0,377.0,354.0,126.0,354.0
TRAIN,ID_VDIWYJEX.jpg,fruit_healthy,127.5,211.5,355.0,211.5,355.0,396.5,127.5,396.5
TRAIN,ID_VDIWYJEX.jpg,fruit_healthy,0.0,0.0,48.0,0.0,48.0,118.0,0.0,118.0
TRAIN,ID_VDIWYJEX.jpg,fruit_healthy,246.5,329.0,446.5,329.0,446.5,481.5,246.5,481.5
TRAIN,ID_VE32PWLQ.jpg,fruit_healthy,121.5,199.0,377.0,199.0,377.0,402.5,121.5,402.5
TRAIN,ID_VFR2215O.jpg,fruit_brownspot,78.5,58.0,408.0,58.0,408.0,322.5,78.5,322.5
TRAIN,ID_VGC640LH.jpg,fruit_healthy,131.0,196.5,324.0,196.5,324.0,360.5,131.0,360.5
TRAIN,ID_VHMLYL8G.jpg,fruit_woodiness,227.5,181.0,366.5,181.0,366.5,370.0,227.5,370.0
TRAIN,ID_VHSAGQT0.jpg,fruit_brownspot,126.5,88.0,476.0,88.0,476.0,350.5,126.5,350.5
TRAIN,ID_VI61FRM3.jpg,fruit_healthy,156.5,152.0,422.5,152.0,422.5,379.5,156.5,379.5
TRAIN,ID_VIJALQ3P.jpg,fruit_woodiness,106.5,157.5,369.5,157.5,369.5,362.5,106.5,362.5
TRAIN,ID_VIO0JJ1L.jpg,fruit_healthy,36.5,119.0,398.0,119.0,398.0,428.0,36.5,428.0
TRAIN,ID_VIPC6NFI.jpg,fruit_brownspot,98.5,57.5,372.0,57.5,372.0,421.5,98.5,421.5
TRAIN,ID_VKLYCFBP.jpg,fruit_woodiness,135.0,216.5,330.5,216.5,330.5,354.5,135.0,354.5
TRAIN,ID_VL5LP2E8.jpg,fruit_healthy,118.0,135.0,405.5,135.0,405.5,379.5,118.0,379.5
TRAIN,ID_VLB6XEA0.jpg,fruit_brownspot,25.5,161.5,268.0,161.5,268.0,358.5,25.5,358.5
TRAIN,ID_VM7Z6Q15.jpg,fruit_woodiness,115.0,158.5,321.0,158.5,321.0,333.0,115.0,333.0
TRAIN,ID_VMOG97KP.jpg,fruit_healthy,136.0,112.5,448.0,112.5,448.0,362.5,136.0,362.5
TRAIN,ID_VMR926X8.jpg,fruit_brownspot,161.5,88.0,365.5,88.0,365.5,360.0,161.5,360.0
TRAIN,ID_VMX82A4X.jpg,fruit_woodiness,156.0,139.0,414.5,139.0,414.5,459.5,156.0,459.5
TRAIN,ID_VN0V30HZ.jpg,fruit_brownspot,29.5,13.5,342.5,13.5,342.5,290.5,29.5,290.5
TRAIN,ID_VNC7H6RU.jpg,fruit_brownspot,78.5,145.5,305.5,145.5,305.5,333.5,78.5,333.5
TRAIN,ID_VNFUKC0G.jpg,fruit_woodiness,146.5,404.5,274.0,404.5,274.0,512.0,146.5,512.0
TRAIN,ID_VNFUKC0G.jpg,fruit_woodiness,222.5,163.0,384.5,163.0,384.5,380.5,222.5,380.5
TRAIN,ID_VOTL0W6A.jpg,fruit_healthy,113.0,167.5,379.5,167.5,379.5,405.0,113.0,405.0
TRAIN,ID_VPH8GEH1.jpg,fruit_healthy,0.0,222.0,89.5,222.0,89.5,382.0,0.0,382.0
TRAIN,ID_VPH8GEH1.jpg,fruit_healthy,124.0,195.0,404.5,195.0,404.5,420.0,124.0,420.0
TRAIN,ID_VQJ22IF3.jpg,fruit_healthy,211.0,269.5,360.5,269.5,360.5,411.5,211.0,411.5
TRAIN,ID_VQJ22IF3.jpg,fruit_healthy,327.5,22.0,411.0,22.0,411.0,93.5,327.5,93.5
TRAIN,ID_VQJ22IF3.jpg,fruit_healthy,67.0,194.0,310.5,194.0,310.5,381.0,67.0,381.0
TRAIN,ID_VQLXK021.jpg,fruit_brownspot,153.0,238.5,283.0,238.5,283.0,330.0,153.0,330.0
TRAIN,ID_VQLXK021.jpg,fruit_brownspot,235.5,314.0,312.5,314.0,312.5,374.5,235.5,374.5
TRAIN,ID_VQLXK021.jpg,fruit_brownspot,6.5,81.5,261.0,81.5,261.0,266.5,6.5,266.5
TRAIN,ID_VRRYJ4Z3.jpg,fruit_woodiness,360.0,170.5,470.5,170.5,470.5,339.5,360.0,339.5
TRAIN,ID_VRRYJ4Z3.jpg,fruit_woodiness,202.5,155.5,390.5,155.5,390.5,403.5,202.5,403.5
TRAIN,ID_VRY5YMIG.jpg,fruit_brownspot,202.5,382.0,432.5,382.0,432.5,512.0,202.5,512.0
TRAIN,ID_VRY5YMIG.jpg,fruit_brownspot,76.0,248.0,342.5,248.0,342.5,444.0,76.0,444.0
TRAIN,ID_VT3OJTEA.jpg,fruit_woodiness,51.0,209.0,277.0,209.0,277.0,361.5,51.0,361.5
TRAIN,ID_VTN4T8BX.jpg,fruit_brownspot,155.0,152.0,455.0,152.0,455.0,384.0,155.0,384.0
TRAIN,ID_VU1NWSRV.jpg,fruit_brownspot,133.5,157.0,375.0,157.0,375.0,371.0,133.5,371.0
TRAIN,ID_VUCEYILY.jpg,fruit_healthy,69.5,208.5,297.5,208.5,297.5,388.0,69.5,388.0
TRAIN,ID_VUI5FTZU.jpg,fruit_healthy,448.0,147.0,512.0,147.0,512.0,217.5,448.0,217.5
TRAIN,ID_VUI5FTZU.jpg,fruit_healthy,122.5,192.0,358.0,192.0,358.0,373.5,122.5,373.5
TRAIN,ID_VUIVQKJH.jpg,fruit_brownspot,90.0,246.5,321.5,246.5,321.5,413.0,90.0,413.0
TRAIN,ID_VUIVQKJH.jpg,fruit_brownspot,4.0,80.5,211.0,80.5,211.0,252.0,4.0,252.0
TRAIN,ID_VV28S0ZB.jpg,fruit_woodiness,97.5,144.0,368.5,144.0,368.5,355.5,97.5,355.5
TRAIN,ID_VV3X613N.jpg,fruit_woodiness,115.0,263.0,295.0,263.0,295.0,403.5,115.0,403.5
TRAIN,ID_VVP7MUF1.jpg,fruit_brownspot,229.5,117.5,512.0,117.5,512.0,320.0,229.5,320.0
TRAIN,ID_VVRGKQV0.jpg,fruit_brownspot,139.0,187.5,309.0,187.5,309.0,406.0,139.0,406.0
TRAIN,ID_VWOR2VVN.jpg,fruit_woodiness,141.5,190.5,420.0,190.5,420.0,405.0,141.5,405.0
TRAIN,ID_VWQR5IHS.jpg,fruit_woodiness,235.0,297.5,406.5,297.5,406.5,418.5,235.0,418.5
TRAIN,ID_VWQR5IHS.jpg,fruit_woodiness,0.0,107.5,243.5,107.5,243.5,330.0,0.0,330.0
TRAIN,ID_VXC4TJ1N.jpg,fruit_healthy,34.0,142.0,415.0,142.0,415.0,448.0,34.0,448.0
TRAIN,ID_VYDRO8EF.jpg,fruit_brownspot,156.5,130.5,416.5,130.5,416.5,433.0,156.5,433.0
TRAIN,ID_VYDSS8LH.jpg,fruit_brownspot,8.0,190.5,284.0,190.5,284.0,418.5,8.0,418.5
TRAIN,ID_VYYP4T0B.jpg,fruit_woodiness,197.0,154.5,380.0,154.5,380.0,397.5,197.0,397.5
TRAIN,ID_VYYZJDJZ.jpg,fruit_brownspot,41.5,118.5,353.5,118.5,353.5,370.5,41.5,370.5
TRAIN,ID_VZ22HPH5.jpg,fruit_woodiness,227.5,157.5,393.5,157.5,393.5,363.5,227.5,363.5
TRAIN,ID_VZI4K1U1.jpg,fruit_brownspot,177.5,203.5,359.0,203.5,359.0,337.5,177.5,337.5
TRAIN,ID_W0AT225N.jpg,fruit_woodiness,164.5,109.5,314.0,109.5,314.0,322.5,164.5,322.5
TRAIN,ID_W0CEQUJE.jpg,fruit_woodiness,208.5,132.5,439.0,132.5,439.0,432.0,208.5,432.0
TRAIN,ID_W0TAYSXW.jpg,fruit_brownspot,77.5,189.5,412.0,189.5,412.0,422.5,77.5,422.5
TRAIN,ID_W16KC03K.jpg,fruit_brownspot,97.5,193.5,373.5,193.5,373.5,426.5,97.5,426.5
TRAIN,ID_W18N80QY.jpg,fruit_healthy,191.5,355.5,343.5,355.5,343.5,465.0,191.5,465.0
TRAIN,ID_W18N80QY.jpg,fruit_healthy,81.5,185.5,346.0,185.5,346.0,394.5,81.5,394.5
TRAIN,ID_W18N80QY.jpg,fruit_healthy,351.5,348.0,463.5,348.0,463.5,437.0,351.5,437.0
TRAIN,ID_W18N80QY.jpg,fruit_healthy,449.0,347.0,512.0,347.0,512.0,425.0,449.0,425.0
TRAIN,ID_W1MIUD5A.jpg,fruit_brownspot,43.5,89.5,363.5,89.5,363.5,321.0,43.5,321.0
TRAIN,ID_W27A4Y58.jpg,fruit_woodiness,91.0,149.5,303.5,149.5,303.5,394.5,91.0,394.5
TRAIN,ID_W2978FAY.jpg,fruit_healthy,89.5,158.0,327.5,158.0,327.5,365.5,89.5,365.5
TRAIN,ID_W2978FAY.jpg,fruit_healthy,439.0,167.0,512.0,167.0,512.0,266.0,439.0,266.0
TRAIN,ID_W2JUD52L.jpg,fruit_brownspot,98.5,185.0,323.0,185.0,323.0,370.0,98.5,370.0
TRAIN,ID_W2SRKS57.jpg,fruit_woodiness,187.5,189.5,330.5,189.5,330.5,376.5,187.5,376.5
TRAIN,ID_W3B818RF.jpg,fruit_brownspot,175.0,100.5,417.5,100.5,417.5,418.0,175.0,418.0
TRAIN,ID_W3JVC2H1.jpg,fruit_brownspot,134.0,134.0,409.0,134.0,409.0,363.0,134.0,363.0
TRAIN,ID_W3WCJ5M9.jpg,fruit_brownspot,2.0,125.5,380.5,125.5,380.5,313.5,2.0,313.5
TRAIN,ID_W45MABUG.jpg,fruit_healthy,330.0,26.0,447.5,26.0,447.5,120.0,330.0,120.0
TRAIN,ID_W45MABUG.jpg,fruit_healthy,75.0,145.0,355.0,145.0,355.0,369.0,75.0,369.0
